f-lig-chi-0,f-lig-chi-1,f-lig-chi-2,f-lig-chi-3,f-lig-Z-0,f-lig-Z-1,f-lig-Z-2,f-lig-Z-3,f-lig-I-0,f-lig-I-1,f-lig-I-2,f-lig-I-3,f-lig-T-0,f-lig-T-1,f-lig-T-2,f-lig-T-3,f-lig-S-0,f-lig-S-1,f-lig-S-2,f-lig-S-3,name
180.6032,404.7360000000001,626.0300000000001,755.867,686.0,1632.0,2216.0,2228.0,30.0,64.0,100.0,126.0,164.0,408.0,580.0,634.0,12.2542,30.430400000000013,44.32360000000001,49.40060000000001,qmof-19f07bd_primitive
235.4644,490.926,776.9403999999997,979.497,988.0,2112.0,3088.0,3300.0,36.0,76.0,120.0,158.0,196.0,492.0,712.0,798.0,15.632400000000002,37.42200000000001,55.877600000000015,65.53740000000003,qmof-19f07bd_primitive
154.40439999999998,306.561,486.2404,592.192,694.0,1392.0,2080.0,2164.0,22.0,46.0,72.0,92.0,118.0,294.0,424.0,460.0,10.067800000000002,23.331000000000007,34.8104,39.91,qmof-3fb24cf_primitive
154.40439999999998,306.561,486.2404,592.192,694.0,1392.0,2080.0,2164.0,22.0,46.0,72.0,92.0,118.0,294.0,424.0,460.0,10.0678,23.331000000000003,34.8104,39.91000000000001,qmof-3fb24cf_primitive
154.40439999999998,306.561,486.2404,592.192,694.0,1392.0,2080.0,2164.0,22.0,46.0,72.0,92.0,118.0,294.0,424.0,460.0,10.0678,23.331000000000007,34.8104,39.91000000000001,qmof-3fb24cf_primitive
154.40439999999998,306.561,486.2404,592.1919999999999,694.0,1392.0,2080.0,2164.0,22.0,46.0,72.0,92.0,118.0,294.0,424.0,460.0,10.0678,23.331000000000003,34.8104,39.91000000000001,qmof-3fb24cf_primitive
154.40439999999995,306.561,486.2404,592.1919999999999,694.0,1392.0,2080.0,2164.0,22.0,46.0,72.0,92.0,118.0,294.0,424.0,460.0,10.0678,23.331000000000003,34.8104,39.91000000000001,qmof-3fb24cf_primitive
154.40439999999995,306.561,486.2404,592.1919999999999,694.0,1392.0,2080.0,2164.0,22.0,46.0,72.0,92.0,118.0,294.0,424.0,460.0,10.0678,23.331000000000003,34.8104,39.91000000000001,qmof-3fb24cf_primitive
254.8244,522.8009999999999,848.2204,992.3070000000002,992.0,2088.0,3064.0,3480.0,40.0,82.0,136.0,158.0,218.0,524.0,724.0,846.0,16.18,38.51540000000001,56.88400000000001,68.54540000000003,qmof-86d8f05_primitive
254.8244,522.8010000000002,848.2203999999995,992.3070000000002,992.0,2088.0,3064.0,3480.0,40.0,82.0,136.0,158.0,218.0,524.0,724.0,846.0,16.18000000000001,38.51540000000002,56.88400000000003,68.54540000000001,qmof-86d8f05_primitive
254.8244,522.8010000000002,848.2203999999995,992.307,992.0,2088.0,3064.0,3480.0,40.0,82.0,136.0,158.0,218.0,524.0,724.0,846.0,16.18000000000001,38.51540000000002,56.88400000000002,68.54540000000001,qmof-86d8f05_primitive
254.8244,522.801,848.2203999999994,992.307,992.0,2088.0,3064.0,3480.0,40.0,82.0,136.0,158.0,218.0,524.0,724.0,846.0,16.18000000000001,38.51540000000002,56.88400000000002,68.54540000000001,qmof-86d8f05_primitive
254.8244,522.801,848.2203999999994,992.307,992.0,2088.0,3064.0,3480.0,40.0,82.0,136.0,158.0,218.0,524.0,724.0,846.0,16.18000000000001,38.51540000000002,56.88400000000002,68.54540000000003,qmof-86d8f05_primitive
254.8244,522.801,848.2203999999994,992.307,992.0,2088.0,3064.0,3480.0,40.0,82.0,136.0,158.0,218.0,524.0,724.0,846.0,16.18000000000001,38.51540000000002,56.88400000000002,68.54540000000001,qmof-86d8f05_primitive
181.491,402.6219999999999,650.5523999999999,723.4740000000003,816.0,1852.0,2682.0,2364.0,26.0,60.0,98.0,116.0,182.0,556.0,766.0,676.0,11.953,30.955200000000005,46.1414,47.4812,qmof-361324a_primitive
300.1102,609.8749999999999,1033.054,1674.1738000000005,1228.0,2408.0,4294.0,5944.0,42.0,86.0,148.0,242.0,234.0,640.0,1090.0,1480.0,17.0042,40.28060000000001,68.08040000000003,102.88020000000004,qmof-361324a_primitive
260.1134,526.3429999999998,909.8036,1402.3705999999995,1064.0,2108.0,3554.0,4700.0,37.0,76.0,134.0,212.0,210.0,572.0,950.0,1208.0,15.072499999999998,35.795600000000015,59.87260000000002,85.60640000000001,qmof-361324a_primitive
264.6094,545.495,939.9236,1437.4201999999998,1036.0,2108.0,3530.0,4454.0,39.0,80.0,142.0,224.0,222.0,604.0,1006.0,1306.0,15.4055,36.996800000000015,61.712600000000016,88.22120000000001,qmof-361324a_primitive
260.1134,526.3429999999998,907.7204000000002,1384.6873999999991,1064.0,2108.0,3470.0,4562.0,37.0,76.0,134.0,212.0,210.0,572.0,946.0,1198.0,15.072500000000003,35.79560000000001,59.59899999999998,84.5332,qmof-361324a_primitive
286.0286,578.8389999999998,985.5948000000002,1577.5689999999993,1178.0,2308.0,4014.0,5650.0,40.0,82.0,142.0,230.0,224.0,612.0,1034.0,1378.0,16.304800000000004,38.585400000000014,64.95619999999998,96.87660000000002,qmof-361324a_primitive
262.7925,586.6954000000003,911.0570000000004,1025.513,1032.0,2428.0,3326.0,3248.0,42.0,90.0,142.0,166.0,232.0,572.0,814.0,874.0,17.424200000000013,43.137000000000015,63.074200000000005,67.88859999999997,qmof-80d3bc6_primitive
266.1175,616.2754000000002,996.227,1169.976,1102.0,2692.0,3998.0,4368.0,42.0,94.0,154.0,186.0,248.0,632.0,970.0,1130.0,18.3362,46.740600000000015,72.65300000000003,84.00259999999999,qmof-80d3bc6_primitive
305.9672,695.2634000000003,1121.4111999999998,1300.0682000000002,1268.0,3008.0,4486.0,5186.0,47.0,104.0,170.0,200.0,274.0,688.0,1040.0,1240.0,20.268700000000003,51.22320000000002,79.05380000000001,93.05880000000002,qmof-80d3bc6_primitive
318.8247,701.7514000000004,1112.4742000000003,1191.9672000000005,1236.0,2860.0,3928.0,4152.0,50.0,106.0,170.0,186.0,276.0,664.0,920.0,1034.0,20.22340000000001,49.913000000000025,72.53300000000002,79.59819999999999,qmof-80d3bc6_primitive
230.5746,517.2036000000002,781.0699999999999,893.0310000000002,954.0,2238.0,3056.0,2832.0,36.0,78.0,120.0,142.0,198.0,492.0,700.0,694.0,15.69,38.487000000000016,55.873600000000025,57.87980000000002,qmof-090a52a_primitive
259.52020000000005,571.7118000000003,984.9352,1310.101,1036.0,2388.0,3568.0,3616.0,40.0,86.0,154.0,214.0,240.0,644.0,1014.0,1060.0,16.604,41.292200000000015,67.02540000000002,80.15979999999999,qmof-090a52a_primitive
230.5746,517.2036000000002,781.0699999999997,893.0310000000001,954.0,2238.0,3056.0,2832.0,36.0,78.0,120.0,142.0,198.0,492.0,700.0,694.0,15.69,38.487000000000016,55.873600000000025,57.87980000000002,qmof-090a52a_primitive
231.4514,525.5974000000002,913.9160000000002,1185.1250000000002,860.0,2092.0,3092.0,2888.0,38.0,82.0,148.0,202.0,230.0,616.0,960.0,960.0,15.1126,38.51700000000001,62.259600000000006,71.67940000000002,qmof-090a52a_primitive
91.2838,176.001,261.8652,273.572,397.0,768.0,1020.0,884.0,13.0,26.0,38.0,42.0,64.0,150.0,190.0,168.0,5.7333,12.7666,17.2678,16.610999999999997,qmof-d55908c_primitive
91.2838,176.00099999999998,261.8652,273.572,397.0,768.0,1020.0,884.0,13.0,26.0,38.0,42.0,64.0,150.0,190.0,168.0,5.7333,12.7666,17.2678,16.610999999999997,qmof-d55908c_primitive
91.2838,176.00099999999998,261.8652,273.572,397.0,768.0,1020.0,884.0,13.0,26.0,38.0,42.0,64.0,150.0,190.0,168.0,5.7333,12.7666,17.2678,16.611,qmof-d55908c_primitive
91.2838,176.00099999999998,261.8652,273.57199999999995,397.0,768.0,1020.0,884.0,13.0,26.0,38.0,42.0,64.0,150.0,190.0,168.0,5.7333,12.766600000000002,17.2678,16.611,qmof-d55908c_primitive
91.2838,176.001,261.8652,273.57199999999995,397.0,768.0,1020.0,884.0,13.0,26.0,38.0,42.0,64.0,150.0,190.0,168.0,5.733299999999999,12.766600000000004,17.2678,16.611,qmof-d55908c_primitive
91.2838,176.001,261.8652,273.572,397.0,768.0,1020.0,884.0,13.0,26.0,38.0,42.0,64.0,150.0,190.0,168.0,5.733299999999999,12.7666,17.2678,16.611,qmof-d55908c_primitive
91.2838,176.00099999999998,261.8652,273.572,397.0,768.0,1020.0,884.0,13.0,26.0,38.0,42.0,64.0,150.0,190.0,168.0,5.7333,12.7666,17.2678,16.610999999999997,qmof-d55908c_primitive
91.2838,176.00099999999998,261.8652,273.572,397.0,768.0,1020.0,884.0,13.0,26.0,38.0,42.0,64.0,150.0,190.0,168.0,5.7333,12.7666,17.2678,16.610999999999997,qmof-d55908c_primitive
91.2838,176.00099999999998,261.8652,273.572,397.0,768.0,1020.0,884.0,13.0,26.0,38.0,42.0,64.0,150.0,190.0,168.0,5.733300000000001,12.766599999999997,17.267799999999998,16.611,qmof-d55908c_primitive
91.2838,176.00099999999998,261.8652,273.572,397.0,768.0,1020.0,884.0,13.0,26.0,38.0,42.0,64.0,150.0,190.0,168.0,5.733300000000001,12.7666,17.2678,16.611,qmof-d55908c_primitive
91.2838,176.00099999999998,261.8652,273.572,397.0,768.0,1020.0,884.0,13.0,26.0,38.0,42.0,64.0,150.0,190.0,168.0,5.733300000000001,12.7666,17.2678,16.611,qmof-d55908c_primitive
91.2838,176.001,261.8652,273.572,397.0,768.0,1020.0,884.0,13.0,26.0,38.0,42.0,64.0,150.0,190.0,168.0,5.7333,12.7666,17.2678,16.610999999999997,qmof-d55908c_primitive
91.2838,176.00100000000003,261.8652,273.572,397.0,768.0,1020.0,884.0,13.0,26.0,38.0,42.0,64.0,150.0,190.0,168.0,5.733299999999999,12.7666,17.2678,16.611,qmof-d55908c_primitive
91.2838,176.001,261.8652,273.572,397.0,768.0,1020.0,884.0,13.0,26.0,38.0,42.0,64.0,150.0,190.0,168.0,5.7333,12.7666,17.2678,16.611,qmof-d55908c_primitive
91.2838,176.001,261.8652,273.572,397.0,768.0,1020.0,884.0,13.0,26.0,38.0,42.0,64.0,150.0,190.0,168.0,5.7333,12.7666,17.2678,16.611,qmof-d55908c_primitive
91.2838,176.00100000000003,261.8652,273.57199999999995,397.0,768.0,1020.0,884.0,13.0,26.0,38.0,42.0,64.0,150.0,190.0,168.0,5.733299999999999,12.7666,17.2678,16.611,qmof-d55908c_primitive
91.2838,176.00100000000003,261.8652,273.57199999999995,397.0,768.0,1020.0,884.0,13.0,26.0,38.0,42.0,64.0,150.0,190.0,168.0,5.7333,12.7666,17.2678,16.610999999999997,qmof-d55908c_primitive
91.2838,176.00100000000003,261.8652,273.572,397.0,768.0,1020.0,884.0,13.0,26.0,38.0,42.0,64.0,150.0,190.0,168.0,5.7333,12.7666,17.2678,16.610999999999997,qmof-d55908c_primitive
91.2838,176.00100000000003,261.8652,273.572,397.0,768.0,1020.0,884.0,13.0,26.0,38.0,42.0,64.0,150.0,190.0,168.0,5.7333,12.766600000000002,17.2678,16.610999999999997,qmof-d55908c_primitive
91.2838,176.001,261.8652,273.57199999999995,397.0,768.0,1020.0,884.0,13.0,26.0,38.0,42.0,64.0,150.0,190.0,168.0,5.733299999999999,12.766600000000004,17.2678,16.610999999999997,qmof-d55908c_primitive
91.2838,176.001,261.8652,273.572,397.0,768.0,1020.0,884.0,13.0,26.0,38.0,42.0,64.0,150.0,190.0,168.0,5.7333,12.7666,17.2678,16.610999999999997,qmof-d55908c_primitive
91.2838,176.001,261.8652,273.572,397.0,768.0,1020.0,884.0,13.0,26.0,38.0,42.0,64.0,150.0,190.0,168.0,5.7333,12.7666,17.2678,16.610999999999997,qmof-d55908c_primitive
91.2838,176.001,261.8652,273.572,397.0,768.0,1020.0,884.0,13.0,26.0,38.0,42.0,64.0,150.0,190.0,168.0,5.7333,12.7666,17.2678,16.610999999999997,qmof-d55908c_primitive
91.2838,176.00099999999998,261.8652,273.572,397.0,768.0,1020.0,884.0,13.0,26.0,38.0,42.0,64.0,150.0,190.0,168.0,5.7333,12.766600000000004,17.2678,16.610999999999997,qmof-d55908c_primitive
91.2838,176.001,261.8652,273.57200000000006,397.0,768.0,1020.0,884.0,13.0,26.0,38.0,42.0,64.0,150.0,190.0,168.0,5.733300000000001,12.7666,17.267799999999998,16.611,qmof-d55908c_primitive
91.2838,176.00099999999998,261.8652,273.57200000000006,397.0,768.0,1020.0,884.0,13.0,26.0,38.0,42.0,64.0,150.0,190.0,168.0,5.733300000000001,12.7666,17.2678,16.611,qmof-d55908c_primitive
91.2838,176.001,261.8652,273.57200000000006,397.0,768.0,1020.0,884.0,13.0,26.0,38.0,42.0,64.0,150.0,190.0,168.0,5.7333,12.7666,17.2678,16.611,qmof-d55908c_primitive
91.2838,176.001,261.8652,273.57200000000006,397.0,768.0,1020.0,884.0,13.0,26.0,38.0,42.0,64.0,150.0,190.0,168.0,5.7333,12.7666,17.2678,16.611,qmof-d55908c_primitive
205.2526,417.083,638.5064,805.2979999999999,868.0,1760.0,2612.0,2912.0,30.0,62.0,96.0,124.0,158.0,390.0,560.0,652.0,12.9262,30.23260000000001,44.628800000000005,53.7404,qmof-49ea619_primitive
152.39979999999997,289.629,471.7364,549.9629999999999,702.0,1344.0,1988.0,2186.0,20.0,42.0,68.0,80.0,114.0,292.0,388.0,412.0,9.2492,21.483000000000008,31.661999999999995,35.577600000000004,qmof-49ea619_primitive
509.7308999999999,1086.1470000000004,1747.8816000000006,2301.279,2895.0,5148.0,7944.0,9408.0,78.0,168.0,270.0,366.0,438.0,1116.0,1662.0,1950.0,36.10379999999999,85.46999999999998,131.8182,163.54379999999995,qmof-2fabd00_primitive
181.8796,407.5604000000002,616.6554000000002,700.6964000000002,736.0,1712.0,2370.0,2396.0,28.0,60.0,92.0,108.0,152.0,374.0,528.0,552.0,11.858800000000004,29.01640000000001,41.966800000000006,44.9892,qmof-c2f7da3_primitive
181.8796,407.5604000000002,616.6554000000002,700.6964000000002,736.0,1712.0,2370.0,2396.0,28.0,60.0,92.0,108.0,152.0,374.0,528.0,552.0,11.858800000000004,29.01640000000001,41.966800000000006,44.9892,qmof-c2f7da3_primitive
450.0007,967.2660000000002,1549.1346,2020.788,1861.0,4140.0,6144.0,6876.0,70.0,150.0,240.0,324.0,390.0,990.0,1464.0,1716.0,30.168600000000005,73.689,111.81359999999992,135.7907999999999,qmof-c2f7da3_primitive
450.0007,967.2660000000002,1549.1346,2020.788,1861.0,4140.0,6144.0,6876.0,70.0,150.0,240.0,324.0,390.0,990.0,1464.0,1716.0,30.168600000000005,73.689,111.81359999999992,135.7907999999999,qmof-c2f7da3_primitive
450.0006999999996,967.266000000001,1549.1346000000012,2020.7880000000016,1861.0,4140.0,6144.0,6876.0,70.0,150.0,240.0,324.0,390.0,990.0,1464.0,1716.0,30.16860000000003,73.68900000000002,111.81360000000002,135.79080000000008,qmof-c2f7da3_primitive
450.0006999999996,967.266000000001,1549.1346000000012,2020.7880000000016,1861.0,4140.0,6144.0,6876.0,70.0,150.0,240.0,324.0,390.0,990.0,1464.0,1716.0,30.16860000000003,73.68900000000002,111.81360000000002,135.79080000000008,qmof-c2f7da3_primitive
279.6112,617.4994,1037.4974,1170.2507999999998,1234.0,2836.0,4312.0,4356.0,39.0,90.0,150.0,166.0,264.0,760.0,1028.0,884.0,17.659100000000002,45.93980000000002,70.37100000000002,71.6978,qmof-95c22b4_primitive
323.8098,710.4724000000001,1199.6680000000003,1334.8823999999995,1374.0,3148.0,4682.0,4822.0,46.0,104.0,176.0,194.0,304.0,854.0,1134.0,998.0,19.9254,51.65320000000003,78.26280000000001,80.23580000000003,qmof-95c22b4_primitive
285.5766,562.5936000000002,877.0831999999996,1051.8426,1354.0,2718.0,4064.0,4368.0,36.0,78.0,120.0,142.0,198.0,492.0,700.0,694.0,17.526000000000003,41.105,61.06880000000002,66.18260000000001,qmof-95c22b4_primitive
340.9726,721.3056000000005,1155.7044,1341.8522000000005,1394.0,3054.0,4328.0,4700.0,50.0,106.0,172.0,198.0,278.0,680.0,916.0,950.0,20.957000000000008,50.96100000000002,74.84120000000004,81.27060000000002,qmof-95c22b4_primitive
259.1316,533.8460000000001,824.6764,1073.2330000000004,1116.0,2312.0,3448.0,3880.0,38.0,80.0,124.0,166.0,204.0,512.0,748.0,862.0,16.698200000000003,39.61120000000002,59.23480000000002,71.67580000000004,qmof-29c7dbe_primitive
259.1316,533.8460000000001,824.6764,1073.2330000000004,1116.0,2312.0,3448.0,3880.0,38.0,80.0,124.0,166.0,204.0,512.0,748.0,862.0,16.698200000000003,39.61120000000002,59.23480000000002,71.67580000000004,qmof-29c7dbe_primitive
190.0944,381.021,583.1404000000001,695.447,840.0,1704.0,2416.0,2432.0,28.0,58.0,88.0,110.0,146.0,356.0,484.0,486.0,12.713200000000002,29.21380000000001,41.832800000000006,46.29420000000001,qmof-29c7dbe_primitive
190.0944,381.021,583.1404000000001,695.447,840.0,1704.0,2416.0,2432.0,28.0,58.0,88.0,110.0,146.0,356.0,484.0,486.0,12.713200000000002,29.21380000000001,41.832800000000006,46.29420000000001,qmof-29c7dbe_primitive
227.9376,465.533,709.3963999999997,895.3029999999999,942.0,1928.0,2804.0,3058.0,34.0,70.0,108.0,140.0,178.0,438.0,620.0,708.0,14.3858,33.74380000000001,49.279600000000016,58.61880000000002,qmof-956de34_primitive
227.9376,465.533,709.3963999999997,895.3029999999999,942.0,1928.0,2804.0,3058.0,34.0,70.0,108.0,140.0,178.0,438.0,620.0,708.0,14.3858,33.74380000000001,49.279600000000016,58.61880000000002,qmof-956de34_primitive
227.9376,465.533,709.3963999999997,895.3029999999999,942.0,1928.0,2804.0,3058.0,34.0,70.0,108.0,140.0,178.0,438.0,620.0,708.0,14.3858,33.74380000000001,49.279600000000016,58.61880000000002,qmof-956de34_primitive
227.9376,465.533,709.3964000000002,895.3029999999999,942.0,1928.0,2804.0,3058.0,34.0,70.0,108.0,140.0,178.0,438.0,620.0,708.0,14.385800000000009,33.74380000000001,49.2796,58.61879999999999,qmof-956de34_primitive
227.9376,465.533,709.3964000000002,895.3029999999999,942.0,1928.0,2804.0,3058.0,34.0,70.0,108.0,140.0,178.0,438.0,620.0,708.0,14.385800000000009,33.74380000000001,49.2796,58.61879999999999,qmof-956de34_primitive
227.9376,465.533,709.3964000000003,895.3029999999999,942.0,1928.0,2804.0,3058.0,34.0,70.0,108.0,140.0,178.0,438.0,620.0,708.0,14.385800000000009,33.74380000000001,49.2796,58.61879999999999,qmof-956de34_primitive
138.52970000000002,271.72799999999995,437.96439999999984,436.6313999999999,1096.0,1776.0,2962.0,3496.0,19.0,40.0,64.0,64.0,104.0,252.0,352.0,334.0,10.0961,22.5456,34.7232,35.5578,qmof-7ae1dee_primitive
164.69559999999996,316.35299999999995,505.8243999999999,631.0051999999998,1270.0,1776.0,2848.0,3672.0,22.0,46.0,72.0,92.0,118.0,294.0,424.0,476.0,11.7542,25.240600000000008,38.6296,46.97320000000001,qmof-7ae1dee_primitive
227.7488,428.7569999999999,681.7807999999998,836.0939999999999,1094.0,2064.0,3152.0,3408.0,30.0,62.0,96.0,124.0,158.0,390.0,560.0,636.0,14.570999999999998,32.571000000000005,48.55360000000001,57.75000000000004,qmof-523c57d_primitive
227.7488,428.7569999999999,681.7807999999998,836.0939999999998,1094.0,2064.0,3152.0,3408.0,30.0,62.0,96.0,124.0,158.0,390.0,560.0,636.0,14.571,32.571000000000005,48.55360000000001,57.75000000000004,qmof-523c57d_primitive
161.74159999999998,295.13699999999994,459.4923999999999,437.8374,680.0,1224.0,1612.0,1620.0,22.0,42.0,64.0,60.0,106.0,230.0,256.0,288.0,9.0358,19.481,25.4032,26.1308,qmof-6e1e8c2_primitive
161.74159999999998,295.13699999999994,459.4923999999999,437.8374,680.0,1224.0,1612.0,1620.0,22.0,42.0,64.0,60.0,106.0,230.0,256.0,288.0,9.0358,19.481,25.4032,26.1308,qmof-6e1e8c2_primitive
161.74159999999998,295.13699999999994,459.4923999999999,437.8374,680.0,1224.0,1612.0,1620.0,22.0,42.0,64.0,60.0,106.0,230.0,256.0,288.0,9.0358,19.481,25.4032,26.1308,qmof-6e1e8c2_primitive
161.74159999999998,295.13699999999994,459.4923999999999,437.8374,680.0,1224.0,1612.0,1620.0,22.0,42.0,64.0,60.0,106.0,230.0,256.0,288.0,9.0358,19.481,25.4032,26.1308,qmof-6e1e8c2_primitive
41.1682,66.453,80.2,54.915200000000006,172.0,264.0,220.0,128.0,6.0,10.0,12.0,8.0,22.0,42.0,28.0,8.0,2.5846,4.6354,4.5596,2.5088,qmof-6e1e8c2_primitive
41.1682,66.453,80.2,54.915200000000006,172.0,264.0,220.0,128.0,6.0,10.0,12.0,8.0,22.0,42.0,28.0,8.0,2.5846,4.6354,4.5596,2.5088,qmof-6e1e8c2_primitive
289.3012999999999,565.0180000000003,867.0573999999997,1116.4879999999998,1280.0,2500.0,3628.0,3944.0,41.0,84.0,128.0,168.0,212.0,520.0,712.0,768.0,18.35690000000001,41.88920000000002,60.74400000000002,71.26480000000002,qmof-3acfc49_primitive
289.3012999999999,565.0180000000003,867.0573999999997,1116.4879999999998,1280.0,2500.0,3628.0,3944.0,41.0,84.0,128.0,168.0,212.0,520.0,712.0,768.0,18.35690000000001,41.88920000000002,60.74400000000002,71.26480000000002,qmof-3acfc49_primitive
289.3012999999999,565.0180000000004,867.0573999999997,1116.488,1280.0,2500.0,3628.0,3944.0,41.0,84.0,128.0,168.0,212.0,520.0,712.0,768.0,18.35690000000001,41.88920000000002,60.74400000000001,71.26480000000002,qmof-3acfc49_primitive
130.54799999999997,240.556,361.1884,432.255,612.0,1108.0,1636.0,1710.0,17.0,34.0,50.0,62.0,84.0,202.0,274.0,282.0,7.9553,17.357000000000003,24.723400000000005,27.7486,qmof-75781b5_primitive
170.43939999999998,347.871,678.9604,1034.313,628.0,1320.0,2236.0,2688.0,26.0,54.0,108.0,170.0,162.0,456.0,768.0,848.0,9.7034,24.378200000000003,43.2908,59.54180000000002,qmof-75781b5_primitive
154.59320000000002,339.7110000000001,541.35,645.177,542.0,1272.0,1644.0,1512.0,26.0,54.0,88.0,110.0,142.0,352.0,484.0,514.0,9.8826,24.50140000000001,35.384800000000006,38.0902,qmof-7d5de5b_primitive
154.59320000000002,339.7110000000001,541.35,645.177,542.0,1272.0,1644.0,1512.0,26.0,54.0,88.0,110.0,142.0,352.0,484.0,514.0,9.8826,24.50140000000001,35.384800000000006,38.0902,qmof-7d5de5b_primitive
105.7094,180.08100000000002,259.2904,266.095,476.0,792.0,1024.0,742.0,14.0,26.0,36.0,40.0,62.0,138.0,148.0,128.0,6.236599999999999,12.705000000000002,15.930000000000003,14.4552,qmof-7d5de5b_primitive
105.70940000000002,180.08100000000002,259.2903999999999,266.095,476.0,792.0,1024.0,742.0,14.0,26.0,36.0,40.0,62.0,138.0,148.0,128.0,6.236599999999998,12.705000000000002,15.930000000000003,14.4552,qmof-7d5de5b_primitive
105.7094,180.08099999999996,259.2904,266.095,476.0,792.0,1024.0,742.0,14.0,26.0,36.0,40.0,62.0,138.0,148.0,128.0,6.236599999999999,12.705000000000002,15.93,14.4552,qmof-7d5de5b_primitive
105.7094,180.08100000000002,259.2904,266.095,476.0,792.0,1024.0,742.0,14.0,26.0,36.0,40.0,62.0,138.0,148.0,128.0,6.236599999999999,12.705000000000002,15.93,14.4552,qmof-7d5de5b_primitive
154.59320000000002,339.7110000000002,541.3500000000001,645.177,542.0,1272.0,1644.0,1512.0,26.0,54.0,88.0,110.0,142.0,352.0,484.0,514.0,9.88260000000001,24.50140000000001,35.38479999999999,38.09020000000002,qmof-7d5de5b_primitive
154.59320000000002,339.7110000000002,541.3500000000001,645.177,542.0,1272.0,1644.0,1512.0,26.0,54.0,88.0,110.0,142.0,352.0,484.0,514.0,9.88260000000001,24.50140000000001,35.38479999999999,38.09020000000002,qmof-7d5de5b_primitive
199.09019999999992,373.167,593.4424,752.5739999999998,928.0,1752.0,2656.0,2968.0,26.0,54.0,84.0,108.0,138.0,342.0,484.0,524.0,12.2618,27.88940000000001,41.55560000000001,48.753200000000014,qmof-e01ef61_primitive
